clientid,income,age,loan,LTI,default10yr
999,36192.14945,21.40240262,7236.17393,0.199937667,1
1000,62165.86119,19.6025431,4739.948954,0.076246816,0
1001,50793.35572,41.60188645,421.6403796,0.008301093,0
1002,62422.20379,32.14522141,2841.633423,0.045522799,0
1003,63166.99496,56.51003993,4058.789534,0.064254909,0
1004,23717.56785,49.32576952,1530.090242,0.064512949,0
1005,66797.66467,21.38042855,11921.19954,0.17846731,1
1006,30272.20362,19.13244649,1440.072549,0.047570787,0
1007,55741.19569,52.62685289,3181.780519,0.057081311,0
1008,30742.57971,26.44933684,5685.653641,0.184943934,1
1009,20491.56433,35.13483691,1579.168249,0.077064309,0
1010,35620.41863,40.82467405,3611.295903,0.101382747,0
1011,50206.13372,33.03111152,5826.462898,0.116050818,0
1012,67935.45387,60.9422627,8267.326053,0.121693837,0
1013,59223.3966,22.93963515,3901.402085,0.065876027,0
1014,32657.26868,32.81218796,1796.270503,0.055003697,0
1015,55931.65458,23.44133307,4053.519938,0.072472734,0
1016,23694.77887,22.86428448,764.29719,0.032255933,0
1017,44324.28637,23.18086641,2672.692026,0.060298591,0
1018,34735.49175,62.35895581,1402.217854,0.040368447,0
1019,67064.34474,22.58360992,1091.624816,0.016277276,0
1020,42761.49268,45.04937391,610.6578471,0.014280555,0
1021,49517.72233,31.5493175,7337.950431,0.148188367,1
1022,54372.18266,29.97711781,839.1250812,0.015432985,0
1023,29941.96837,48.35844947,3170.045654,0.105872988,0
1024,68414.12078,51.04678129,6154.052457,0.089952957,0
1025,23891.24457,51.02920468,3475.905423,0.145488671,0
1026,47187.57155,24.22704766,7933.469449,0.16812625,1
1027,39819.92094,63.38479701,3577.44769,0.089840653,0
1028,50632.27924,53.62329948,1262.356066,0.024931844,0
1029,39970.21125,40.36811516,7867.616836,0.196837009,0
1030,55176.1396,49.4559101,7822.936091,0.141781142,0
1031,50533.57195,56.63106428,117.7125869,0.002329394,0
1032,52983.87446,42.58806976,5567.941087,0.105087466,0
1033,31187.66993,30.99961612,593.1247798,0.019017925,0
1034,34909.98223,25.56874133,2852.371795,0.081706481,0
1035,53810.84766,51.43297298,9154.477015,0.170123263,0
1036,55478.96737,53.76292004,6227.541774,0.112250499,0
1037,60394.09487,57.68642247,8293.576747,0.137324299,0
1038,36845.73868,51.93947954,1790.013566,0.048581291,0
1039,60264.94065,54.72136343,2241.388144,0.03719224,0
1040,52981.5086,18.30621644,3759.937234,0.070966972,0
1041,50222.76242,21.42271292,8734.740617,0.173919956,1
1042,59256.55596,38.57894462,9812.978717,0.16560157,0
1043,43203.41422,40.90172418,7730.727575,0.178937885,0
1044,46288.75641,23.59003818,6053.791581,0.130783198,1
1045,58176.15493,52.17576009,9852.14111,0.169350159,0
1046,25631.43473,47.63557696,4778.700543,0.186439058,0
1047,58977.99765,30.33098269,9442.01161,0.160093797,1
1048,25048.01599,54.65677518,2341.367858,0.093475182,0
1049,33436.48901,34.66914689,5473.985551,0.163712929,1
1050,23787.36705,36.3117126,3041.552908,0.127864211,0
1051,69456.56777,48.05355678,13190.36589,0.189908115,0
1052,65447.61161,39.63135194,3269.534327,0.049956511,0
1053,68743.35318,56.38525158,2290.204289,0.033315283,0
1054,36052.5776,49.49996087,2830.179862,0.078501457,0
1055,24820.79247,38.24401685,51.94924278,0.002092973,0
1056,26046.38417,54.62546358,4669.457353,0.179274686,0
1057,60850.80244,59.99025632,7206.852593,0.1184348,0
1058,69929.011,51.39444845,12427.8357,0.177720742,0
1059,53298.49615,56.90970733,2106.709791,0.039526627,0
1060,48818.38232,49.29612194,2312.421777,0.047367849,0
1061,38042.08416,32.83899402,3495.856306,0.091894448,0
1062,42119.82271,60.06420183,1930.566532,0.045835106,0
1063,62247.87974,39.22965562,1870.715089,0.030052672,0
1064,62252.08816,28.24617586,1699.680972,0.027303196,0
1065,36973.08569,38.28030326,4144.448144,0.11209365,0
1066,54217.23678,26.62937737,8836.775689,0.162988308,1
1067,44218.76632,58.57925853,1693.920179,0.038307721,0
1068,33274.05027,23.95343526,2244.883109,0.067466482,0
1069,54656.54904,18.39382955,9911.134963,0.181334811,1
1070,67593.51708,25.40544564,9864.078027,0.145932309,1
1071,39472.70725,42.60886077,596.4811795,0.015111231,0
1072,30572.44686,48.65184248,1847.09425,0.060416958,0
1073,50447.69963,58.09854003,2443.768915,0.048441632,0
1074,49198.65266,49.1924227,483.6201677,0.009829947,0
1075,53768.22821,25.37750388,3696.953244,0.068757208,0
1076,52809.54629,61.01331918,6276.830737,0.11885788,0
1077,38011.72665,19.05789168,4625.193378,0.121678066,1
1078,58910.29177,31.01396195,3671.923094,0.062330757,0
1079,57914.73107,50.61159971,6715.857908,0.115961134,0
1080,39494.76692,28.5471422,3544.156039,0.089737358,0
1081,45918.87525,38.64211962,1910.329531,0.041602272,0
1082,55649.05588,19.66450149,7660.346171,0.137654558,1
1083,27136.6288,18.83362032,2253.190253,0.083031325,0
1084,62724.63612,39.83537661,9255.137755,0.147551876,0
1085,32921.84858,43.73305267,2553.212778,0.077553749,0
1086,28482.64955,19.78378813,329.4500422,0.011566692,0
1087,44170.22174,24.47037064,2168.751735,0.049099861,0
1088,60664.3716,22.36445737,5873.410979,0.096818129,0
1089,64501.93043,33.3579469,12147.31422,0.188324817,1
1090,28237.51739,50.01555209,2728.189944,0.096615786,0
1091,67420.59545,21.18529406,3668.994784,0.054419495,0
1092,55642.99339,38.91090684,2841.697982,0.051070185,0
1093,56086.05809,34.57920217,3990.85076,0.071155843,0
1094,57676.73918,20.66561699,10504.66817,0.182130063,1
1095,62535.63285,39.19407554,9490.26419,0.151757706,0
1096,60686.76857,48.39930849,10614.13095,0.174900249,0
1097,25032.30094,46.31058897,680.9047822,0.027201047,0
1098,22228.34529,33.35945709,2187.213337,0.098397488,0
1099,41435.15375,34.92571649,3702.171428,0.089348563,0
1100,43955.4094,51.55828607,7833.477761,0.178214192,0
1101,60063.69309,59.11464434,6766.294181,0.112651984,0
1102,34635.74475,18.9473467,4859.235287,0.140295389,1
1103,63944.32373,32.5243454,12213.94934,0.191009125,1
1104,35403.42733,34.64541582,2929.359704,0.082742263,0
1105,53654.07937,44.13723421,6587.775556,0.12278238,0
1106,23508.23073,52.64034902,4622.841065,0.196647766,0
1107,61869.46603,36.22730418,1040.493673,0.016817563,0
1108,20674.89708,23.99988287,299.8251378,0.014501893,0
1109,22127.92411,61.18878265,1777.828551,0.080343214,0
1110,27408.72961,37.69173185,2591.028947,0.094532982,0
1111,60720.7961,38.82036029,3278.179727,0.053987759,0
1112,34760.01932,34.26030186,28.88253444,0.000830912,0
1113,23057.36392,46.97181129,2487.165182,0.107868583,0
1114,42380.99506,35.71681219,6832.684817,0.161220491,0
1115,37887.54939,24.4157261,5061.777831,0.133600033,1
1116,39988.74074,54.26870557,357.0881242,0.008929717,0
1117,25026.50564,62.90692234,3845.741849,0.153666753,0
1118,43588.08143,40.49564678,6453.057979,0.148046387,0
1119,20897.42669,28.0293199,2940.42397,0.140707467,1
1120,24904.62467,53.3197898,3376.907465,0.13559359,0
1121,66068.63504,35.91878387,5626.86934,0.085167029,0
1122,36126.23109,40.70791186,3805.802721,0.10534735,0
1123,23626.72679,34.29335345,2173.76769,0.092004606,0
1124,30200.24326,62.78257014,4871.677576,0.161312528,0
1125,65569.78524,62.23215892,12494.26726,0.190549156,0
1126,20617.26101,46.51750698,2224.068134,0.107874083,0
1127,25817.45462,21.63047036,3682.861931,0.142650079,1
1128,21448.82799,31.79518831,1989.182976,0.09274087,0
1129,69370.17764,52.3746293,4605.918773,0.066396237,0
1130,34145.79955,31.40079893,4074.952591,0.119339791,0
1131,52651.25686,57.32024618,6529.019522,0.124005008,0
1132,40069.33838,43.31346189,3646.051618,0.090993557,0
1133,39246.54489,48.32205561,919.11464,0.023418995,0
1134,56233.78954,57.99108565,9642.092538,0.171464392,0
1135,49264.26833,19.00652627,801.779606,0.016275074,0
1136,30451.63616,42.19713668,475.4205917,0.015612317,0
1137,28726.9963,34.75143776,3675.833415,0.127957458,1
1138,20113.25349,30.13257556,2507.64971,0.124676483,1
1139,43434.77543,52.20588011,3672.109828,0.084543083,0
1140,59208.71608,30.93115193,11479.43781,0.193880877,1
1141,69310.95727,42.11060918,1590.325804,0.022944796,0
1142,60567.42444,40.04122249,571.9329349,0.009442913,0
1143,22048.89504,53.7982525,4199.024356,0.190441487,0
1144,66733.71025,52.97784361,5366.640793,0.080418738,0
1145,22209.00951,22.00626001,4096.783714,0.184464945,1
1146,49032.66241,54.5560719,1777.953131,0.036260587,0
1147,26558.36106,57.83336484,22.32793318,0.000840712,0
1148,49255.45797,36.61814758,4951.915771,0.100535372,0
1149,30218.15123,48.02147268,5914.516662,0.195727284,0
1150,56317.08282,24.6534823,8045.440953,0.142859689,1
1151,53825.43058,45.35669022,431.4501612,0.008015731,0
1152,34927.99361,54.15294718,1957.057929,0.056031215,0
1153,53287.38502,59.55992485,4432.665444,0.083184143,0
1154,32032.55674,50.11743705,4582.938274,0.143071261,0
1155,48405.72681,47.93288261,3766.614435,0.077813405,0
1156,46132.91405,26.90939873,3216.491255,0.069722265,0
1157,29049.07149,57.78255455,2562.695554,0.088219534,0
1158,68550.68786,19.36118878,3879.672652,0.056595678,0
1159,47474.8196,37.87464495,5083.728272,0.107082624,0
1160,50021.65541,23.81667911,1054.268085,0.021076233,0
1161,64089.13191,37.31044758,6272.78845,0.097876009,0
1162,28451.70557,41.60107543,1042.850376,0.036653352,0
1163,58132.47127,29.38094985,5491.035602,0.094457288,0
1164,30961.16614,32.11428662,162.7955961,0.005258058,0
1165,64162.64961,53.85556307,6938.01252,0.10813164,0
1166,67470.11702,52.23263736,12715.29472,0.188458169,0
1167,68263.76624,42.64295351,4124.330404,0.060417563,0
1168,42889.33416,57.50669619,6340.708855,0.147838827,0
1169,20155.79236,41.92236196,3489.957148,0.173149092,0
1170,58178.61457,49.69279455,10948.49949,0.188187697,0
1171,45735.45569,52.82103724,2944.537354,0.06438194,0
1172,30037.20313,38.68492023,1247.012791,0.041515609,0
1173,64392.51221,37.80218224,4513.243712,0.070089573,0
1174,26291.3758,52.40154262,1094.177529,0.041617355,0
1175,36008.381,20.62621639,3709.304431,0.103012252,0
1176,54953.97966,44.69223602,365.6461852,0.00665368,0
1177,28753.32549,49.40348027,4990.369091,0.17355798,0
1178,41993.98432,36.19281642,6644.344214,0.158221334,0
1179,56696.4586,57.52025339,9686.630307,0.170850712,0
1180,51906.04616,36.5730408,10235.27261,0.197188447,0
1181,30939.39338,47.8934448,6115.822333,0.197671049,0
1182,38520.72397,56.67372097,4176.949955,0.108433838,0
1183,33489.03986,25.97104402,3581.655047,0.106950067,0
1184,52836.00643,38.25136318,5671.644328,0.107344304,0
1185,51733.28751,24.91495145,7906.141179,0.152825029,1
1186,41273.7715,32.09039538,3299.885072,0.07995114,0
1187,68223.68431,28.99041509,7364.001945,0.107939083,0
1188,28222.87891,40.33136779,613.2406201,0.021728493,0
1189,21921.36108,62.3272301,1901.143922,0.086725633,0
1190,38852.93302,27.05029416,7513.182864,0.193374921,1
1191,59621.36764,54.15061886,7014.622708,0.117652831,0
1192,41377.7456,45.86166157,5324.048185,0.128669363,0
1193,54405.62497,57.1412841,6253.206677,0.114936768,0
1194,60103.01157,56.05377209,2632.265613,0.043795902,0
1195,67528.65421,52.88850155,7877.415131,0.116652926,0
1196,61156.93738,31.80242595,3250.006084,0.053142067,0
1197,42955.6946,45.41622917,2962.825186,0.068973979,0
1198,46923.04677,36.3395338,3107.883782,0.066233631,0
1199,24951.25749,62.04114048,2544.356003,0.101973057,0
1200,26267.52942,34.49638622,59.46916335,0.00226398,0
1201,64603.92088,33.06183178,11264.69116,0.174365441,1
1202,34667.0204,18.85318928,2827.289402,0.081555593,0
1203,66008.39707,19.42742577,9189.611514,0.139218826,1
1204,45840.20762,32.27027963,5299.239719,0.115602437,0
1205,32188.01624,49.42886416,4659.953325,0.144772927,0
1206,50289.66475,24.0740542,6127.381688,0.121841768,1
1207,36837.53085,54.72850399,1598.183569,0.043384655,0
1208,28852.03381,44.21152393,5705.986163,0.197767208,0
1209,68127.16681,47.9523112,12099.9703,0.177608594,0
1210,41349.12251,53.85620698,8083.232201,0.195487394,0
1211,69132.46258,33.47118164,7621.410219,0.110243581,0
1212,38477.3256,27.34633178,289.576582,0.007525902,0
1213,68291.15365,46.79353807,9577.955143,0.14025177,0
1214,58074.60654,59.79866948,8551.259893,0.14724611,0
1215,26867.10826,32.62229962,1730.151907,0.064396655,0
1216,32348.45015,59.75238657,3229.820063,0.099844662,0
1217,31044.39176,49.93586833,4465.872769,0.143854414,0
1218,29279.74979,18.8130986,2291.988119,0.078278952,0
1219,35145.10019,47.79338272,510.7399689,0.014532324,0
1220,44405.28066,34.38252406,3917.876098,0.088229959,0
1221,42059.6369,55.29068575,5310.271529,0.126255763,0
1222,28612.20306,58.86168988,4948.48807,0.172950264,0
1223,46546.70455,60.7597447,254.8435786,0.005475008,0
1224,22832.32393,32.5164225,3318.407787,0.145338153,1
1225,21565.92154,44.1265854,4136.761126,0.191819353,0
1226,26078.21358,31.80688066,3665.880899,0.140572547,1
1227,60503.54785,20.1184142,6766.53302,0.111836963,0
1228,31233.30776,41.70405183,1662.453616,0.053226947,0
1229,34505.80093,49.32442037,2151.696592,0.062357532,0
1230,35485.11827,47.38887031,2482.04225,0.069946005,0
1231,45986.3534,20.2872954,7112.926157,0.154674716,1
1232,43308.17898,34.83136125,6777.198246,0.156487721,1
1233,53284.11968,32.14321496,849.5451843,0.015943684,0
1234,68398.28748,36.99394877,8106.859293,0.118524302,0
1235,64743.70707,56.25701235,4304.929109,0.066491854,0
1236,68412.60985,28.15512845,551.8430811,0.008066394,0
1237,59695.10715,27.90329809,8889.928408,0.148922229,1
1238,32406.57073,20.98656135,3394.65824,0.104752159,0
1239,33184.19598,60.37477159,4580.097831,0.138020455,0
1240,47688.25057,34.56708902,1377.018407,0.028875423,0
1241,42591.59524,45.11655999,4602.245841,0.108055259,0
1242,34051.52804,35.74565239,6224.152886,0.182786302,0
1243,61800.03438,29.66579595,9143.611709,0.1479548,1
1244,45360.71627,27.07574763,4569.994987,0.100747858,0
1245,20252.12346,27.4416098,3360.059414,0.165911462,1
1246,30134.7096,43.81722832,958.9980819,0.031823704,0
1247,56217.3265,51.58228056,2866.5859,0.050991146,0
1248,31722.73095,34.85181726,2877.756104,0.0907159,0
1249,60178.44619,33.26140894,3203.615438,0.053235263,0
1250,51144.24305,37.83799986,3411.656424,0.066706558,0
1251,22449.07739,35.7657793,1187.42695,0.052894243,0
1252,44932.87511,27.14705773,622.9128105,0.013863186,0
1253,40929.48394,20.25460597,2352.287116,0.057471702,0
1254,31092.26772,43.83220649,5617.993126,0.18068779,0
1255,44743.55163,53.05626193,2574.707756,0.057543661,0
1256,60770.22902,33.62672671,2242.82576,0.036906653,0
1257,43528.48431,59.89202707,2264.725152,0.052028578,0
1258,25008.94953,63.21714847,2941.028155,0.117599028,0
1259,47433.41542,60.45516523,9139.14371,0.192673111,0
1260,50064.34637,29.3425137,417.6331058,0.008341927,0
1261,60348.41356,60.44679037,3037.968147,0.050340481,0
1262,67471.1271,26.92335366,4448.412323,0.065930606,0
1263,30492.87567,61.6792429,4834.738644,0.158553057,0
1264,25640.07888,22.6564796,3105.443021,0.12111675,1
1265,55040.75817,52.71448411,8352.061533,0.151743214,0
1266,34476.70638,23.35098726,898.1339068,0.026050456,0
1267,23345.86645,38.29017484,4548.110289,0.194814371,0
1268,24426.02987,34.69642326,823.835162,0.033727755,0
1269,65849.88967,30.96884689,5051.302388,0.076709352,0
1270,60454.52565,41.05160496,7875.070926,0.130264374,0
1271,22680.31843,55.09158789,1743.774685,0.07688493,0
1272,44471.87373,19.61305844,5883.660558,0.132300712,1
1273,46572.32,59.12164964,721.3416051,0.015488634,0
1274,24369.84125,61.73937931,1366.536025,0.056074884,0
1275,56830.27286,37.16311407,10462.74045,0.184105054,0
1276,46942.99652,55.64154017,2187.065484,0.046589814,0
1277,42521.79071,54.74892029,6745.817708,0.158643782,0
1278,63188.32853,51.14162945,3960.855647,0.062683343,0
1279,29410.17752,23.49816499,812.3235343,0.027620491,0
1280,46668.62847,57.8349421,1833.48585,0.039287331,0
1281,62693.26958,22.52686485,5321.712558,0.08488491,0
1282,65307.12748,23.72316582,1906.79553,0.029197357,0
1283,59589.06429,20.60976412,4191.715856,0.07034371,0
1284,41019.54879,23.25425304,3005.826864,0.073277911,0
1285,48058.87138,47.74535288,6527.990222,0.135833199,0
1286,50208.53002,35.02765993,729.6044303,0.014531484,0
1287,62526.88793,61.05217092,5835.542391,0.093328528,0
1288,48192.18561,29.75531818,5026.474557,0.104300614,0
1289,30884.05673,31.27786188,4099.902045,0.132751409,1
1290,36965.74248,53.76235862,6333.391588,0.171331378,0
1291,43536.03891,27.86690712,6427.726093,0.1476415,1
1292,69181.66406,39.23658259,1173.740942,0.01696607,0
1293,64233.0407,26.71456132,12104.53421,0.188447162,1
1294,52593.51506,19.53498199,811.9078625,0.015437414,0
1295,32282.25175,42.63495589,3345.941958,0.103646486,0
1296,54077.84328,57.12066029,7149.066896,0.132199556,0
1297,51595.35748,28.46181675,385.4033625,0.007469729,0
1298,23097.37648,53.76303351,4517.579801,0.195588439,0
1299,27407.0562,26.15943832,2949.931674,0.107634021,0
1300,64395.29807,63.17131965,10054.63464,0.156139267,0
1301,60432.21666,41.92232593,6300.868939,0.104263409,0
1302,42990.98283,29.52880839,4665.581021,0.108524642,0
1303,41581.88992,22.85122067,7895.112865,0.189869024,1
1304,53289.06529,47.45984368,8047.140754,0.151009231,0
1305,22372.50524,31.49304954,1118.926064,0.050013445,0
1306,57119.73969,22.33448761,10211.72193,0.178777459,1
1307,31112.05942,49.61600423,424.3521316,0.013639474,0
1308,68936.32135,43.36505621,11073.1585,0.160628799,0
1309,20436.33129,56.94096616,2356.18197,0.115293784,0
1310,20583.61217,21.98976744,53.18620734,0.00258391,0
1311,58988.3058,19.9765914,4728.259542,0.08015588,0
1312,45311.83184,26.928215,3103.812228,0.068498935,0
1313,60856.83099,37.07050063,10238.4963,0.168239064,0
1314,45818.28325,48.45083936,8137.164403,0.177596449,0
1315,20904.55548,41.0178787,2606.023776,0.124662961,0
1316,49908.29187,29.55094038,2903.036128,0.058167411,0
1317,55988.29528,31.08703947,7745.754809,0.138345966,1
1318,62125.25811,21.08586764,5700.457195,0.091757481,0
1319,48822.72096,60.94434946,599.347887,0.012276003,0
1320,29976.8291,57.6661531,3796.03274,0.126632231,0
1321,41944.26819,61.13506293,1203.700529,0.028697617,0
1322,36970.36044,33.70459912,1268.506383,0.034311442,0
1323,39992.71911,20.8266799,4999.202015,0.125002804,1
1324,42450.54304,61.61424618,6210.280587,0.146294491,0
1325,42146.93762,23.72052181,7367.258247,0.174799372,1
1326,52841.51644,18.44602338,5957.386324,0.112740639,0
1327,66418.95631,62.64878626,9340.544462,0.140630702,0
1328,44047.66656,27.31337199,2096.917501,0.047605643,0
1329,24821.21413,19.24390259,874.3242555,0.035224879,0
1330,35583.61854,63.05439716,27.25248225,0.000765872,0
1331,25289.60724,21.28056335,2130.793535,0.084255699,0
1332,39770.12866,45.19093801,280.8785474,0.007062551,0
1333,59511.1387,29.27411054,2520.514452,0.042353659,0
1334,51211.65404,45.62856826,4093.360006,0.079930244,0
1335,56530.49727,45.54492831,5957.993317,0.10539432,0
1336,42604.46298,41.93638103,7942.168145,0.186416342,0
1337,66642.00775,56.16766872,4958.067776,0.074398535,0
1338,35527.83449,47.44952906,325.1195915,0.009151123,0
1339,66896.76531,31.54546803,387.3944203,0.005790929,0
1340,51980.35954,35.41570329,6243.04503,0.120103922,0
1341,40081.42056,43.11674328,770.7775496,0.019230295,0
1342,50167.67175,42.04748763,5592.651807,0.111479198,0
1343,39545.95959,43.70086672,5787.658045,0.146352702,0
1344,43372.39761,55.1945837,474.5253267,0.010940722,0
1345,33084.16985,59.02910226,5762.469958,0.174176048,0
1346,53187.97965,63.55816426,4879.846139,0.091747161,0
1347,48290.88046,30.03676084,4902.975221,0.101530044,0
1348,66078.76935,45.53632503,3664.621452,0.055458379,0
1349,51547.16666,53.11192749,6563.41158,0.12732827,0
1350,39393.14058,52.73927401,5415.054667,0.137461867,0
1351,69592.01083,63.238625,13025.05657,0.187163101,0
1352,54588.50119,31.07765403,2847.819173,0.052168847,0
1353,44964.0106,48.41480327,693.2147138,0.015417101,0
1354,46081.64555,50.06910454,1487.786041,0.032285871,0
1355,45564.01535,22.28801022,715.8366044,0.015710569,0
1356,62657.60254,28.17425706,5771.088254,0.092105156,0
1357,67921.63211,35.85197819,1399.875472,0.020610157,0
1358,59514.01238,57.01784581,2504.722649,0.042086268,0
1359,48422.53611,41.85424768,3520.565901,0.072705112,0
1360,22001.31745,31.61728481,2155.812173,0.097985595,0
1361,52529.69877,18.81280424,9808.19094,0.18671706,1
1362,24061.46316,34.51152011,3980.578783,0.165433779,1
1363,23450.87213,34.40636966,1419.805523,0.060543826,0
1364,32866.57824,44.88061703,6037.007733,0.183682271,0
1365,30958.90796,43.60356595,1558.930765,0.050354837,0
1366,27550.89527,29.73292642,3944.219318,0.143161203,1
1367,36024.93789,51.80688647,4155.44929,0.115349242,0
1368,46801.27429,34.60522061,5315.97382,0.113586091,0
1369,27082.71898,60.27796277,4990.557123,0.184270904,0
1370,65435.03538,19.84650416,12727.99755,0.194513497,1
1371,59295.74108,51.34979947,493.7144299,0.008326305,0
1372,45435.26724,21.04219778,2143.386972,0.047174521,0
1373,61742.60958,34.55981004,326.9895676,0.005296011,0
1374,31396.86601,34.99668137,3719.230135,0.118458643,0
1375,35916.70415,53.54044336,6401.189486,0.178223187,0
1376,43969.60416,25.48304865,7455.920157,0.169569872,1
1377,60624.81537,39.85778773,6740.716136,0.111187409,0
1378,69939.32968,55.63762125,2225.224533,0.031816498,0
1379,69755.32016,44.54368228,13766.05124,0.197347689,0
1380,69478.39876,22.65633974,10229.40788,0.147231486,1
1381,34192.16052,27.9972893,5233.663228,0.153066175,1
1382,57457.85794,50.71466253,3608.805202,0.062807862,0
1383,63910.33466,56.63563264,8986.718948,0.140614487,0
1384,26643.80899,19.28962851,1413.783224,0.053062354,0
1385,23985.07542,24.4328115,2284.209129,0.095234603,0
1386,63660.64881,50.28296012,7832.572411,0.123036327,0
1387,44102.33009,21.0142084,842.5690773,0.019104865,0
1388,29409.8059,41.61039681,3388.560923,0.115218745,0
1389,49294.65931,37.25489393,4574.85478,0.092806297,0
1390,39553.64738,53.69063324,7063.898036,0.178590307,0
1391,68583.04105,57.08784007,2922.288685,0.042609494,0
1392,31060.60626,53.27721306,3729.97465,0.120086988,0
1393,29190.32462,60.29122269,5239.594773,0.179497653,0
1394,63437.70015,54.62814035,11963.36422,0.188584457,0
1395,35243.06323,35.62987754,748.9407179,0.021250727,0
1396,36475.35353,63.3304318,413.3111631,0.011331245,0
1397,63271.60883,23.34209813,11298.17219,0.178566223,1
1398,45540.32552,59.31814027,1490.470251,0.032728581,0
1399,68565.3855,21.21090931,1231.537368,0.017961503,0
1400,20063.09958,24.27833881,2495.132991,0.124364283,1
1401,44222.2622,55.86147245,7443.486707,0.168319899,0
1402,67839.24446,47.78258022,5609.326602,0.08268557,0
1403,54009.69228,49.40990043,884.7355047,0.016381051,0
1404,52234.07535,47.98450551,9255.842934,0.177199326,0
1405,28423.13147,61.67145866,5282.849182,0.185864432,0
1406,52623.43759,50.41852689,1156.319703,0.021973473,0
1407,25636.33357,55.7820572,1239.688258,0.048356691,0
1408,60842.94116,60.25514261,6608.968795,0.108623427,0
1409,36727.746,58.18465417,7287.540764,0.198420583,0
1410,63830.74744,35.1387838,5271.626982,0.08258758,0
1411,43108.41456,22.29196192,647.8793786,0.01502907,0
1412,25285.26113,19.81954403,1027.577792,0.040639398,0
1413,57646.24291,62.87074846,1452.493378,0.02519667,0
1414,51027.56761,61.50629662,3313.30041,0.064931577,0
1415,37389.77238,34.44216878,7365.938916,0.197004112,1
1416,65017.59349,26.91783316,1017.166545,0.015644482,0
1417,20595.93458,45.47522442,1330.067638,0.064579135,0
1418,56445.47391,55.66152026,6875.579683,0.121809229,0
1419,60864.32175,44.14129754,3704.032126,0.060857199,0
1420,51231.01043,62.58516727,813.0279887,0.015869841,0
1421,41103.13692,63.07950736,3644.301903,0.088662379,0
1422,56267.05082,43.12014146,8238.115021,0.146410997,0
1423,20774.84582,35.58814413,1347.331612,0.064853988,0
1424,46424.22123,59.20610592,4087.180707,0.088039833,0
1425,29909.554,62.72826528,4495.278753,0.150295747,0
1426,62808.50507,56.77153074,6465.75059,0.10294387,0
1427,41243.80514,52.07526842,4161.573148,0.100901775,0
1428,46089.14789,63.29653317,1618.218357,0.035110616,0
1429,69191.23338,57.38518469,6270.574035,0.090626713,0
1430,60846.66501,32.67339488,8974.492021,0.147493573,1
1431,66558.93437,48.51616071,3090.992455,0.046439933,0
1432,27428.28187,54.32718563,1287.632081,0.046945415,0
1433,60912.79896,60.68736389,3870.333893,0.063538927,0
1434,28127.50945,41.48682721,3279.557824,0.116596097,0
1435,64029.54348,36.15775109,1644.339177,0.025680945,0
1436,61836.73562,29.54548658,10971.97464,0.177434571,1
1437,37005.07185,58.89032024,1068.887398,0.028884889,0
1438,56003.5734,18.25026519,3639.900038,0.064994068,0
1439,58038.92625,54.00212561,538.2305227,0.009273613,0
1440,29237.2562,24.59757384,23.91642787,0.000818012,0
1441,33265.79055,21.58345902,5968.442038,0.17941681,1
1442,66236.92716,35.91910784,2756.9723,0.04162289,0
1443,41978.7125,52.53010216,1603.924862,0.038208053,0
1444,63453.22313,23.91570541,10668.36351,0.168129576,1
1445,24985.59066,50.1327548,2017.139948,0.08073213,0
1446,53593.1132,62.88581,1428.189214,0.026648745,0
1447,54179.72187,52.90507993,10028.01586,0.185087991,0
1448,20126.41377,36.46094444,1432.355862,0.071167963,0
1449,51180.83971,56.78991141,2875.44523,0.056182064,0
1450,36455.70151,38.47891862,3437.076895,0.094280915,0
1451,39188.94529,22.39910978,3545.162249,0.090463324,0
1452,47852.9269,38.93593926,3295.320061,0.068863501,0
1453,20014.48947,43.2022035,2426.306223,0.121227485,0
1454,28630.00951,27.29153003,4406.995056,0.153929221,1
1455,66688.91312,48.08527027,9690.308798,0.145306144,0
1456,53226.19441,43.61874729,5686.643116,0.106839183,0
1457,35609.47835,47.88639354,2574.093432,0.072286749,0
1458,64065.68286,43.28767314,771.7174942,0.012045723,0
1459,54935.65838,42.95419475,7921.83051,0.144201976,0
1460,67800.58133,28.94329698,5035.139378,0.074263956,0
1461,46893.33671,43.68609808,9131.864419,0.19473693,0
1462,54648.96698,56.49055625,10674.77021,0.195333431,0
1463,31410.50729,36.20457331,5797.292398,0.184565386,0
1464,36989.58954,33.75563245,556.5559407,0.015046286,0
1465,33198.12828,30.14201203,4285.386912,0.129085196,1
1466,47704.38083,21.84036088,2717.079485,0.056956603,0
1467,30569.5727,37.47767833,4752.557572,0.155466928,0
1468,61398.68707,63.2944038,9008.154521,0.146715752,0
1469,67750.82599,33.51874317,6855.986311,0.101194136,0
1470,47637.86203,51.05145093,6708.673591,0.140826504,0
1471,38357.51752,25.54630783,2548.413916,0.066438448,0
1472,43156.30527,27.84683467,2413.011907,0.055913311,0
1473,41101.54295,35.65403369,5240.114373,0.127491914,0
1474,59475.49718,36.73713048,2628.262124,0.044190671,0
1475,40708.91941,32.81676887,5532.343843,0.135900042,1
1476,30391.4733,59.26477079,2072.634066,0.068197881,0
1477,46024.14456,24.17451622,4318.377722,0.093828528,0
1478,66529.48522,59.42979515,6337.674939,0.095261145,0
1479,68115.98033,37.29177117,7458.559482,0.109497939,0
1480,38423.08429,29.20911929,3676.568354,0.095686445,0
